,DoY,Hour,Tair,Rg,GPP_uStar_f,PAR,GPP_Sim,LAI_Sim
38269,68.0,6.5,-5.3997,72.08,-0.37511,148.3127572016461,2.9623684631811344,0.0054
38270,68.0,7.0,-4.663,166.32,-1.6005,342.22222222222223,6.835476176419066,0.0054
38271,68.0,7.5,-4.2860000000000005,267.18,-1.4871,549.7530864197531,10.980654911108983,0.0054
38272,68.0,8.0,-3.657,368.4,-0.94905,758.0246913580247,15.14062904877816,0.0054
38273,68.0,8.5,-3.0828,457.35,-0.3743599999999999,941.0493827160494,18.79632653490416,0.0054
38274,68.0,9.0,-2.3377,541.02,-2.7088,1113.20987654321,22.235024777334313,0.0054
38275,68.0,9.5,-1.7626,615.24,-2.3505,1265.9259259259259,25.285343691558836,0.0054
38276,68.0,10.0,-0.988,673.43,-0.4846,1385.6584362139918,27.67685618979011,0.0054
38277,68.0,10.5,-0.4315,723.58,0.28979,1488.8477366255145,29.737938021484535,0.0054
38278,68.0,11.0,0.73,757.62,-0.49841,1558.888888888889,31.136925569856977,0.0054
38279,68.0,11.5,1.0855,787.09,-0.88526,1619.5267489711935,32.34809369707601,0.0054
38280,68.0,12.0,1.3654,793.23,-0.88055,1632.1604938271605,32.60043751455565,0.0054
38281,68.0,12.5,2.1992,779.2,-0.64481,1603.292181069959,32.023827781780525,0.0054
38282,68.0,13.0,2.7698,753.57,-0.62492,1550.5555555555557,30.97047728634028,0.0054
38283,68.0,13.5,3.0884,715.73,-0.047854,1472.695473251029,29.415316039853405,0.0054
38284,68.0,14.0,3.5719,659.73,-0.2933,1357.4691358024693,27.113808909745977,0.0054
38285,68.0,14.5,4.1249,586.44,-0.3685199999999999,1206.6666666666667,24.101711453217874,0.0054
38286,68.0,15.0,3.9976,503.56,0.47595,1036.1316872427983,20.69548090065888,0.0054
38287,68.0,15.5,4.0364,408.29,-0.036319,840.1028806584363,16.780041895563617,0.0054
38288,68.0,16.0,4.1465,304.55,0.0622049999999999,626.6460905349794,12.516499937039601,0.0054
38289,68.0,16.5,4.0195,197.37,0.29772,406.11111111111114,8.111579683380418,0.0054
38290,68.0,17.0,3.6902,82.28,-0.0632269999999999,169.30041152263374,3.3815715475935586,0.0054
38318,69.0,7.0,-3.6304,12.23,0.15782,25.164609053497944,0.502632717878819,0.0054
38319,69.0,7.5,-3.3906,10.53,0.16572,21.666666666666664,0.4327655371434148,0.0054
38320,69.0,8.0,-3.3236,43.22,0.16821,88.93004115226337,1.7762703243436269,0.0054
38321,69.0,8.5,-3.1419,37.4,0.17434,76.95473251028807,1.5370779761788904,0.0054
38322,69.0,9.0,-3.0318,37.6,0.17822,77.36625514403293,1.545297644500703,0.0054
38323,69.0,9.5,-2.8295,40.94,0.18507,84.23868312757202,1.6825661054749672,0.0054
38324,69.0,10.0,-2.7454,62.43,-0.26283,128.45679012345678,2.565769466653693,0.0054
38325,69.0,10.5,-2.7032,74.53,-0.34275,153.3539094650206,3.0630594001233344,0.0054
38326,69.0,11.0,-2.4725,137.21,-0.26106,282.32510288065845,5.639103452179293,0.0054
38327,69.0,11.5,-2.1255,125.7,-0.24938,258.641975308642,5.1660615402589976,0.0054
38328,69.0,12.0,-1.8863,133.61,-0.24115,274.91769547325106,5.491149422386673,0.0054
38329,69.0,12.5,-1.6214,87.62,-0.096445,180.2880658436214,3.601036691785946,0.0054
38330,69.0,13.0,-1.197,102.23,-0.1142099999999999,210.34979423868313,4.2014834626943305,0.0054
38331,69.0,13.5,-0.9023,126.56,-0.34073,260.4115226337449,5.201406114042791,0.0054
38332,69.0,14.0,-0.5558,114.85,-0.20379,236.31687242798353,4.720144533800683,0.0054
38333,69.0,14.5,-1.067,77.04,-0.076312,158.51851851851853,3.1662162375620784,0.0054
38334,69.0,15.0,-1.151,62.07,-0.078694,127.71604938271605,2.550974063674431,0.0054
38335,69.0,15.5,-1.115,49.55,0.19086,101.95473251028807,2.0364228267289843,0.0054
38336,69.0,16.0,-1.017,43.51,0.22435,89.52674897119341,1.7881888434102546,0.0054
38337,69.0,16.5,-0.851,24.38,0.26243,50.16460905349794,1.001977568428913,0.0054
38338,69.0,17.0,-0.779,15.82,0.2653,32.55144032921811,0.6501757642553488,0.0054
38365,70.0,6.5,0.8892,16.4,0.28681,33.74485596707819,0.6740128023886043,0.0054
38366,70.0,7.0,0.8877,36.9,0.26324,75.92592592592592,1.5165288053743597,0.0054
38367,70.0,7.5,1.1098,81.0,0.044225,166.66666666666666,3.3289656703339605,0.0054
38368,70.0,8.0,1.486,331.92,0.24352,682.962962962963,13.641361546879608,0.0054
38369,70.0,8.5,1.7759,212.3,0.37753,436.8312757201646,8.725177923603702,0.0054
38370,70.0,9.0,1.9255,159.25,0.15095,327.67489711934155,6.544910901243003,0.0054
38371,70.0,9.5,2.6145,422.15,0.070636,868.6213991769547,17.3496649102652,0.0054
38372,70.0,10.0,3.1860000000000004,626.02,-1.3203,1288.1069958847736,25.728383814104518,0.0054
38373,70.0,10.5,3.4302,642.78,-0.22008,1322.5925925925926,26.417192019472385,0.0054
38374,70.0,11.0,3.6408,598.89,-0.67062,1232.283950617284,24.61338580625069,0.0054
38375,70.0,11.5,4.158,646.91,0.2088,1331.0905349794239,26.586928170317808,0.0054
38376,70.0,12.0,4.338,801.15,-0.25779,1648.4567901234568,32.925936380099415,0.0054
38377,70.0,12.5,4.692,800.32,-0.34592,1646.7489711934159,32.8918247565639,0.0054
38378,70.0,13.0,4.871,646.3,-0.27788,1329.835390946502,26.56185818193628,0.0054
38379,70.0,13.5,4.4093,383.72,0.15154,789.5473251028808,15.770255642228982,0.0054
38380,70.0,14.0,4.3472,443.52,0.3912,912.5925925925926,18.227936470450842,0.0054
38381,70.0,14.5,4.2212,390.99,0.12825,804.5061728395062,16.069040585726857,0.0054
38382,70.0,15.0,3.7551,282.1,0.2661699999999999,580.4526748971194,11.593842167916177,0.0054
38383,70.0,15.5,3.5674,355.13,0.0382529999999999,730.7201646090535,14.595254055625919,0.0054
38384,70.0,16.0,3.2925,297.63,0.087263,612.4074074074074,12.232099413104896,0.0054
38385,70.0,16.5,2.6553,188.18,0.20013,387.201646090535,7.733885923993145,0.0054
38386,70.0,17.0,2.1164,58.35,0.2209,120.06172839506173,2.3980882328887234,0.0054
38387,70.0,17.5,1.7280000000000002,13.57,0.091272,27.92181069958848,0.557704495634961,0.0054
38412,71.0,6.0,-2.6661,10.8,0.21863,22.222222222222225,0.4438620893778615,0.0054
38413,71.0,6.5,-2.8029,38.94,0.2143,80.12345679012346,1.6003694222568448,0.0054
38414,71.0,7.0,-2.6204,138.8,-0.23154,285.5967078189301,5.704449815337702,0.0054
38415,71.0,7.5,-2.1273,209.0,-1.577,430.0411522633745,8.5895533962938,0.0054
38416,71.0,8.0,-1.8771,165.46,-1.4562,340.4526748971194,6.800131602635274,0.0054
38417,71.0,8.5,-1.6305,140.98,-1.1388,290.08230452674894,5.7940442000454535,0.0054
38418,71.0,9.0,-1.2399,184.53,-0.1744099999999999,379.6913580246914,7.583876977120071,0.0054
38419,71.0,9.5,-1.0317,228.8,-0.082508,470.78189300411526,9.403300560153212,0.0054
38420,71.0,10.0,-0.8511,256.4,-0.33126,527.5720164609053,10.537614788563301,0.0054
38421,71.0,10.5,-0.7328,240.79,-0.070882,495.4526748971193,9.896069676045856,0.0054
38422,71.0,11.0,-0.5955,279.1,0.23992,574.2798353909466,11.470547143088993,0.0054
38423,71.0,11.5,-0.3436,341.08,-0.22161,701.8106995884774,14.017822356018609,0.0054
38424,71.0,12.0,-0.0255,298.67,0.032691,614.5473251028807,12.274841688378322,0.0054
38425,71.0,12.5,0.3237,456.73,-0.091437,939.7736625514403,18.77084556310654,0.0054
38426,71.0,13.0,0.7486,529.31,-0.76251,1089.1152263374486,21.753763197092205,0.0054
38427,71.0,13.5,1.0687,693.07,0.4125,1426.0699588477369,28.48402761899208,0.0054
38428,71.0,14.0,1.3928,633.37,-0.60407,1303.2304526748972,26.03045662493112,0.0054
38429,71.0,14.5,1.6471,607.24,-0.82115,1249.4650205761318,24.95655695868635,0.0054
38430,71.0,15.0,1.7518,520.69,-0.47229,1071.3786008230454,21.3994954924221,0.0054
38431,71.0,15.5,1.983,428.37,0.15552,881.4197530864197,17.605296595073565,0.0054
38432,71.0,16.0,2.0257,320.17,0.32032,658.7860082304527,13.158456032973138,0.0054
38433,71.0,16.5,1.9305,195.92,0.1903,403.1275720164609,8.051987088047278,0.0054
38434,71.0,17.0,1.4197,96.94,0.018615,199.46502057613168,3.9840732355823967,0.0054
38435,71.0,17.5,0.5457,18.94,0.31704,38.97119341563786,0.77840259007562,0.0054
38460,72.0,6.0,-5.7153,19.12,0.07266,39.34156378600824,0.7858002915652511,0.0054
38461,72.0,6.5,-5.603,87.96,-0.2982,180.98765432098764,3.6150101279330267,0.0054
38462,72.0,7.0,-3.766,188.96,-2.6715,388.80658436214,7.7659426304482135,0.0054
38463,72.0,7.5,-3.213,290.87,-2.2246,598.4979423868313,11.954274623827642,0.0054
38464,72.0,8.0,-2.553,390.86,-0.90812,804.238683127572,16.063697801317677,0.0054
38465,72.0,8.5,-1.929,484.27,-0.23642,996.440329218107,19.902693891020085,0.0054
38466,72.0,9.0,-0.565,565.74,-3.294,1164.0740740740741,23.250975781910306,0.0054
38467,72.0,9.5,0.1669999999999999,642.07,-1.1326,1321.1316872427985,26.388012196929953,0.0054
38468,72.0,10.0,1.067,711.22,0.13335,1463.4156378600824,29.229962519196537,0.0054
38469,72.0,10.5,1.466,516.8,-0.30144,1063.3744855967077,21.239622943562846,0.0054
38470,72.0,11.0,2.319,756.36,-0.41534,1556.2962962962963,31.08514165942956,0.0054
38471,72.0,11.5,2.623,690.2,-0.13825,1420.164609053498,28.36607537857407,0.0054
38472,72.0,12.0,3.159,733.0,0.0586059999999999,1508.2304526748972,30.12508439944189,0.0054
38473,72.0,12.5,3.15,530.31,0.29265,1091.1728395061727,21.794861538701266,0.0054
38474,72.0,13.0,3.81,629.56,0.42791,1295.3909465020574,25.87387194340059,0.0054
38475,72.0,13.5,3.7266,324.4,0.43123,667.4897119341564,13.332302017979467,0.0054
38476,72.0,14.0,3.6442,235.71,0.0260959999999999,485.00000000000006,9.687290100671825,0.0054
38477,72.0,14.5,3.6503,223.92,0.19091,460.7407407407407,9.202740653100992,0.0054
38478,72.0,15.0,3.8267,188.94,0.44556,388.7654320987654,7.76512066361603,0.0054
38479,72.0,15.5,3.8501,155.82,-0.050232,320.61728395061726,6.403943589523922,0.0054
38480,72.0,16.0,3.8475,106.52,-0.16077,219.1769547325103,4.377795348197203,0.0054
38481,72.0,16.5,3.6068,51.44,0.15712,105.84362139917695,2.1140986923701104,0.0054
38482,72.0,17.0,3.3576,10.6,0.45887,21.810699588477366,0.43564242105604917,0.0054
38509,73.0,6.5,0.5523,49.9,0.12703,102.67489711934157,2.050807246292156,0.0054
38510,73.0,7.0,0.76,62.33,0.1853,128.25102880658437,2.561659632492787,0.0054
38511,73.0,7.5,1.0491,113.41,0.043436,233.35390946502056,4.660962921883635,0.0054
38512,73.0,8.0,1.4455,161.91,-0.2600699999999999,333.14814814814815,6.654232489923105,0.0054
38513,73.0,8.5,1.8964,234.21,1.4107,481.9135802469136,9.625642588258234,0.0054
38514,73.0,9.0,2.857,351.4,1.4349,723.0452674897119,14.44195724142412,0.0054
38515,73.0,9.5,4.308,415.5,0.080571,854.9382716049383,17.076360938564946,0.0054
38516,73.0,10.0,4.827,374.41,-0.21633,770.3909465020577,15.38763008184862,0.0054
38517,73.0,10.5,5.132000000000001,402.09,-0.51876,827.3456790123456,16.525232177587434,0.0054
38518,73.0,11.0,5.912999999999999,356.65,-0.27107,733.8477366255144,14.65772353487169,0.0054
38519,73.0,11.5,5.9487,258.46,-0.63773,531.8106995884773,10.622277372277967,0.0054
38520,73.0,12.0,6.0821,278.89,0.041348,573.8477366255144,11.461916491351088,0.0054
38521,73.0,12.5,6.4691,314.37,0.0512539999999999,646.8518518518518,12.920085651640582,0.0054
38522,73.0,13.0,6.8642,566.77,-0.27559,1166.19341563786,23.293307073767636,0.0054
38523,73.0,13.5,7.912999999999999,671.11,0.23543,1380.8847736625514,27.581508037257088,0.0054
38524,73.0,14.0,8.23,625.2,0.76618,1286.4197530864199,25.69468317398509,0.0054
38525,73.0,14.5,8.579,560.32,0.55074,1152.9218106995886,23.028222770389196,0.0054
38526,73.0,15.0,8.846,476.85,-0.12943,981.1728395061729,19.597744196280853,0.0054
38527,73.0,15.5,9.0339,307.59,-0.044905,632.9012345679012,12.641438895531145,0.0054
38528,73.0,16.0,9.0905,224.37,0.10575,461.6666666666667,9.221234906825071,0.0054
38529,73.0,16.5,9.0289,92.81,0.56435,190.96707818930042,3.814337084736974,0.0054
38530,73.0,17.0,8.5099,46.8,0.41694,96.29629629629629,1.923402387304066,0.0054
38531,73.0,17.5,7.8961,13.2,0.29324,27.160493827160494,0.5424981092396084,0.0054
38556,74.0,6.0,8.4782,15.0,-0.10419,30.8641975308642,0.6164751241359187,0.0054
38557,74.0,6.5,8.566,40.6,0.1726099999999999,83.53909465020577,1.6685926693278865,0.0054
38558,74.0,7.0,8.8138,141.7,0.011732,291.5637860082304,5.823635006003977,0.0054
38559,74.0,7.5,9.33,104.01,0.38994,214.01234567901236,4.27463851075846,0.0054
38560,74.0,8.0,9.8034,52.07,0.73442,107.13991769547326,2.139990647583819,0.0054
38561,74.0,8.5,10.0031,64.23,0.5547300000000001,132.1604938271605,2.6397464815500036,0.0054
38562,74.0,9.0,9.9905,78.09,0.1897299999999999,160.679012345679,3.2093694962515924,0.0054
38563,74.0,9.5,10.2077,75.54,-0.063662,155.4320987654321,3.104568725148486,0.0054
38564,74.0,10.0,10.3658,61.57,-0.024904,126.6872427983539,2.5304248928699007,0.0054
38565,74.0,10.5,10.1846,44.28,0.5677800000000001,91.11111111111111,1.8198345664492317,0.0054
38566,74.0,11.0,10.0048,86.28,0.7397199999999999,177.53086419753086,3.545964914029804,0.0054
38567,74.0,11.5,10.2144,163.75,0.47775,336.93415637860085,6.7298534384837785,0.0054
38568,74.0,12.0,10.7818,298.76,0.82324,614.7325102880659,12.278540539123137,0.0054
38569,74.0,12.5,11.3862,487.41,-0.60155,1002.9012345679013,20.03174268367254,0.0054
38570,74.0,13.0,12.3894,478.38,-0.27164,984.320987654321,19.660624658942716,0.0054
38571,74.0,13.5,13.1782,414.62,0.87618,853.1275720164609,17.040194397948973,0.0054
38572,74.0,14.0,13.7528,448.86,0.35506,923.5802469135803,18.44740161464323,0.0054
38573,74.0,14.5,14.706,509.6,0.12827,1048.5596707818931,20.943714883977613,0.0054
38574,74.0,15.0,15.128,431.9,0.7095199999999999,888.6831275720165,17.75037374095355,0.0054
38575,74.0,15.5,15.0417,275.39,-0.16704,566.6460905349794,11.318072295719375,0.0054
38576,74.0,16.0,14.9672,263.42,0.56939,542.0164609053498,10.826125146658914,0.0054
38577,74.0,16.5,14.352,183.76,0.20534,378.10699588477365,7.552231254081093,0.0054
38578,74.0,17.0,13.7732,71.9,0.74133,147.94238683127574,2.9549707616915035,0.0054
38579,74.0,17.5,13.0974,16.2,0.7316699999999999,33.333333333333336,0.6657931340667922,0.0054
38604,75.0,6.0,3.6731,21.2,0.036866,43.62139917695473,0.8712848421120983,0.0054
38605,75.0,6.5,3.7277,52.15,-0.1386599999999999,107.3045267489712,2.1432785149125437,0.0054
38606,75.0,7.0,3.7556,100.48,0.3872,206.74897119341566,4.129561364878474,0.0054
38607,75.0,7.5,3.7753,130.2,0.35118,267.9012345679012,5.351004077499773,0.0054
38608,75.0,8.0,3.6165,335.27,-0.25287,689.8559670781893,13.779040991269962,0.0054
38609,75.0,8.5,3.5215,413.55,0.43013,850.925925925926,16.996219172427278,0.0054
38610,75.0,9.0,3.2745,516.92,0.47708,1063.6213991769546,21.244554744555934,0.0054
38611,75.0,9.5,2.7326,449.27,0.30287,924.4238683127572,18.464251934702943,0.0054
38612,75.0,10.0,3.0019,557.25,0.47812,1146.604938271605,22.90205086164938,0.0054
38613,75.0,10.5,3.0222,478.67,0.37582,984.9176954732511,19.672543178009345,0.0054
38614,75.0,11.0,2.7416,740.87,-0.1467099999999999,1524.4238683127573,30.448528347905203,0.0054
38615,75.0,11.5,2.2328,550.32,0.2467099999999999,1132.3456790123457,22.617239354298583,0.0054
38616,75.0,12.0,2.3634,783.72,-0.9002600000000001,1612.5925925925926,32.209592285853475,0.0054
38617,75.0,12.5,2.0684,665.69,-0.081868,1369.732510288066,27.358755025735977,0.0054
38618,75.0,13.0,1.5961,523.07,0.6038,1076.275720164609,21.497309545451664,0.0054
38619,75.0,13.5,1.2096,295.65,0.57326,608.3333333333333,12.150724696718955,0.0054
38620,75.0,14.0,0.9718,229.76,0.3381699999999999,472.75720164609055,9.44275496809791,0.0054
38621,75.0,14.5,0.9228,211.56,-0.017893,435.30864197530866,8.694765150812996,0.0054
38622,75.0,15.0,0.8192,233.53,0.2946,480.5144032921811,9.597695715964072,0.0054
38623,75.0,15.5,1.1404,404.14,0.4161,831.5637860082304,16.60948377788601,0.0054
38624,75.0,16.0,1.0242,297.97,0.10876,613.1069958847737,12.246072849251979,0.0054
38625,75.0,16.5,0.8658,255.38,0.12377,525.4732510288065,10.495694480122058,0.0054
38626,75.0,17.0,0.6378,90.82,0.042499,186.8724279835391,3.732551384934942,0.0054
38627,75.0,17.5,0.166,12.3,0.0151069999999999,25.308641975308642,0.5055096017914533,0.0054
38652,76.0,6.0,-4.0877,14.88,0.074796,30.617283950617285,0.6115433231428313,0.0054
38653,76.0,6.5,-3.9686,48.09,0.058245,98.95061728395062,1.976419247979755,0.0054
38654,76.0,7.0,-3.7446,156.3,-0.90172,321.60493827160496,6.423670793496273,0.0054
38655,76.0,7.5,-3.6344,147.1,-0.8958,302.67489711934155,6.0455660506929085,0.0054
38656,76.0,8.0,-3.4851,220.37,-1.0006,453.4362139917696,9.056841540388826,0.0054
38657,76.0,8.5,-3.2395,343.02,-0.70023,705.8024691358024,14.097553138740185,0.0054
38658,76.0,9.0,-2.9182,323.4,-0.94086,665.4320987654321,13.291203676370404,0.0054
38659,76.0,9.5,-3.1863,428.27,-0.46348,881.2139917695473,17.601186760912658,0.0054
38660,76.0,10.0,-2.7237,515.9,-1.6803,1061.522633744856,21.202634436114693,0.0054
38661,76.0,10.5,-2.4371,613.67,-1.8122,1262.6954732510287,25.22081929523261,0.0054
38662,76.0,11.0,-2.61,658.02,-1.8257,1353.9506172839506,27.043530745594477,0.0054
38663,76.0,11.5,-2.4548,612.83,-1.8113,1260.9670781893005,25.186296688281004,0.0054
38664,76.0,12.0,-2.3884,575.06,-1.8072,1183.2510288065844,23.634012325706756,0.0054
38665,76.0,12.5,-2.0717,551.86,-1.7605,1135.5144032921812,22.680530800376538,0.0054
38666,76.0,13.0,-1.9293,634.92,-1.2498,1306.4197530864196,26.09415905442516,0.0054
38667,76.0,13.5,-1.2068,789.67,-0.36508,1624.835390946502,32.45412741842739,0.0054
38668,76.0,14.0,-1.0755,715.53,0.55035,1472.2839506172838,29.407096371531587,0.0054
38669,76.0,14.5,-0.9051,650.36,-0.96597,1338.1893004115227,26.72871744886907,0.0054
38670,76.0,15.0,-0.9193,503.97,-0.46941,1036.9753086419753,20.712331220718593,0.0054
38671,76.0,15.5,-0.937,451.35,-0.0229569999999999,928.7037037037038,18.54973648524979,0.0054
38672,76.0,16.0,-1.1317,346.18,-0.11796,712.3045267489712,14.22742389822482,0.0054
38673,76.0,16.5,-1.3781,237.71,-0.30691,489.1152263374486,9.769486783889947,0.0054
38674,76.0,17.0,-1.5658,129.04,0.047209,265.51440329218104,5.303330001233262,0.0054
38675,76.0,17.5,-1.9067,20.43,0.13462,42.03703703703704,0.8396391190731212,0.0054
38700,77.0,6.0,-6.3095,32.79,-0.35778,67.46913580246914,1.3476146213611182,0.0054
38701,77.0,6.5,-5.7422,118.46,-0.09836,243.7448559670782,4.868509547009395,0.0054
38702,77.0,7.0,-5.2867,218.4,-1.4933,449.38271604938274,8.975877807418975,0.0054
38703,77.0,7.5,-4.6186,325.5,-1.3746,669.7530864197531,13.377510193749435,0.0054
38704,77.0,8.0,-4.176,424.0,-0.13305,872.4279835390947,17.42569684224197,0.0054
38705,77.0,8.5,-3.8557,533.01,-0.93648,1096.7283950617284,21.90582706104573,0.0054
38706,77.0,9.0,-3.3576,610.87,-1.824,1256.9341563786008,25.10574393872724,0.0054
38707,77.0,9.5,-2.8044,691.82,0.21614,1423.4979423868315,28.43265469198075,0.0054
38708,77.0,10.0,-2.397,709.68,0.17908,1460.2469135802469,29.166671073118582,0.0054
38709,77.0,10.5,-1.8291,783.95,-0.25753,1613.0658436213994,32.21904490442356,0.0054
38710,77.0,11.0,-1.2969,824.83,-0.33926,1697.181069958848,33.899145109401985,0.0054
38711,77.0,11.5,-0.8717,842.15,-0.1871,1732.8189300411523,34.61096838607092,0.0054
38712,77.0,12.0,-0.6752,847.31,-0.034194,1743.4362139917696,34.82303582877368,0.0054
38713,77.0,12.5,-0.2253,834.58,-0.15713,1717.2427983539096,34.29985394009034,0.0054
38714,77.0,13.0,-0.1336,806.79,-0.74427,1660.0617283950617,33.15773102677452,0.0054
38715,77.0,13.5,0.1007,754.26,-0.035268,1551.9753086419753,30.99883514205053,0.0054
38716,77.0,14.0,0.4405,702.48,0.57926,1445.432098765432,28.87076301353334,0.0054
38717,77.0,14.5,0.7352,640.19,-0.6595300000000001,1317.2633744855968,26.31074731470492,0.0054
38718,77.0,15.0,0.6699,549.67,-0.21744,1131.0082304526748,22.59052543225269,0.0054
38719,77.0,15.5,0.8852,473.83,0.19125,974.9588477366256,19.47362720462149,0.0054
38720,77.0,16.0,0.738,282.52,0.58381,581.3168724279835,11.611103471391981,0.0054
38721,77.0,16.5,0.5841,234.49,0.34665,482.4897119341564,9.637150123908771,0.0054
38722,77.0,17.0,0.3297,127.76,0.45682,262.880658436214,5.250724123973664,0.0054
38723,77.0,17.5,-0.0671,31.85,0.012781,65.53497942386832,1.3089821802486008,0.0054
38748,78.0,6.0,-4.3883,34.94,0.1136099999999999,71.89300411522633,1.4359760558205996,0.0054
38749,78.0,6.5,-4.1653,119.68,-0.12397,246.25514403292183,4.91864952377245,0.0054
38750,78.0,7.0,-3.7296,221.57,-0.32393,455.9053497942387,9.106159550319699,0.0054
38751,78.0,7.5,-3.13,325.7,-0.5465,670.1646090534979,13.385729862071244,0.0054
38752,78.0,8.0,-2.4911,422.44,-0.16567,869.2181069958848,17.36158342933183,0.0054
38753,78.0,8.5,-2.0705,515.75,-1.6304,1061.2139917695474,21.196469684873335,0.0054
38754,78.0,9.0,-1.4445,614.94,-1.3534,1265.3086419753088,25.27301418907612,0.0054
38755,78.0,9.5,-1.281,617.95,-1.9986,1271.5020576131687,25.396720197319393,0.0054
38756,78.0,10.0,-0.9537,459.47,0.040656,945.4115226337449,18.88345501911537,0.0054
